datasets/bbc/bbc_parsed_2/business\261.txt 413 
datasets/bbc/bbc_parsed_2/tech\366.txt 437 
datasets/bbc/bbc_parsed_2/tech\300.txt 482 
datasets/bbc/bbc_parsed_2/tech\309.txt 443 
datasets/bbc/bbc_parsed_2/tech\360.txt 440 
datasets/bbc/bbc_parsed_2/tech\199.txt 445 
datasets/bbc/bbc_parsed_2/politics\411.txt 438 
datasets/bbc/bbc_parsed_2/tech\281.txt 435 
datasets/bbc/bbc_parsed_2/tech\319.txt 425 
datasets/bbc/bbc_parsed_2/tech\142.txt 440 
datasets/bbc/bbc_parsed_2/tech\264.txt 430 
datasets/bbc/bbc_parsed_2/business\241.txt 447 
datasets/bbc/bbc_parsed_2/business\266.txt 399 
datasets/bbc/bbc_parsed_2/entertainment\262.txt 443 
datasets/bbc/bbc_parsed_2/sport\375.txt 416 
datasets/bbc/bbc_parsed_2/tech\285.txt 423 
datasets/bbc/bbc_parsed_2/tech\304.txt 423 
datasets/bbc/bbc_parsed_2/politics\267.txt 414 
datasets/bbc/bbc_parsed_2/sport\034.txt 443 
datasets/bbc/bbc_parsed_2/sport\312.txt 455 
datasets/bbc/bbc_parsed_2/sport\416.txt 454 
datasets/bbc/bbc_parsed_2/sport\405.txt 445 
datasets/bbc/bbc_parsed_2/business\268.txt 421 
datasets/bbc/bbc_parsed_2/tech\386.txt 434 
datasets/bbc/bbc_parsed_2/tech\099.txt 403 
datasets/bbc/bbc_parsed_2/tech\283.txt 412 
datasets/bbc/bbc_parsed_2/politics\336.txt 435 
datasets/bbc/bbc_parsed_2/business\183.txt 424 
datasets/bbc/bbc_parsed_2/sport\364.txt 419 
datasets/bbc/bbc_parsed_2/politics\254.txt 399 
datasets/bbc/bbc_parsed_2/tech\336.txt 433 
datasets/bbc/bbc_parsed_2/entertainment\275.txt 414 
datasets/bbc/bbc_parsed_2/tech\270.txt 420 
datasets/bbc/bbc_parsed_2/tech\299.txt 420 
datasets/bbc/bbc_parsed_2/tech\093.txt 420 
datasets/bbc/bbc_parsed_2/sport\414.txt 429 
datasets/bbc/bbc_parsed_2/sport\368.txt 405 
datasets/bbc/bbc_parsed_2/business\409.txt 398 
datasets/bbc/bbc_parsed_2/sport\068.txt 420 
datasets/bbc/bbc_parsed_2/tech\071.txt 396 
datasets/bbc/bbc_parsed_2/tech\347.txt 415 
datasets/bbc/bbc_parsed_2/politics\393.txt 397 
datasets/bbc/bbc_parsed_2/tech\139.txt 402 
datasets/bbc/bbc_parsed_2/politics\050.txt 396 
datasets/bbc/bbc_parsed_2/politics\327.txt 390 
datasets/bbc/bbc_parsed_2/tech\156.txt 393 
datasets/bbc/bbc_parsed_2/tech\293.txt 393 
datasets/bbc/bbc_parsed_2/tech\384.txt 372 
datasets/bbc/bbc_parsed_2/tech\216.txt 407 
datasets/bbc/bbc_parsed_2/politics\263.txt 405 
datasets/bbc/bbc_parsed_2/politics\259.txt 401 
datasets/bbc/bbc_parsed_2/entertainment\244.txt 402 
datasets/bbc/bbc_parsed_2/tech\059.txt 395 
datasets/bbc/bbc_parsed_2/tech\322.txt 395 
datasets/bbc/bbc_parsed_2/sport\030.txt 395 
datasets/bbc/bbc_parsed_2/politics\375.txt 418 
datasets/bbc/bbc_parsed_2/tech\337.txt 402 
datasets/bbc/bbc_parsed_2/politics\315.txt 404 
datasets/bbc/bbc_parsed_2/tech\222.txt 398 
datasets/bbc/bbc_parsed_2/entertainment\305.txt 400 
datasets/bbc/bbc_parsed_2/sport\495.txt 399 
datasets/bbc/bbc_parsed_2/tech\163.txt 384 
datasets/bbc/bbc_parsed_2/tech\291.txt 384 
datasets/bbc/bbc_parsed_2/politics\373.txt 387 
datasets/bbc/bbc_parsed_2/tech\206.txt 371 
datasets/bbc/bbc_parsed_2/tech\383.txt 400 
datasets/bbc/bbc_parsed_2/politics\396.txt 375 
datasets/bbc/bbc_parsed_2/tech\370.txt 359 
datasets/bbc/bbc_parsed_2/sport\377.txt 409 
datasets/bbc/bbc_parsed_2/business\346.txt 375 
datasets/bbc/bbc_parsed_2/tech\001.txt 370 
datasets/bbc/bbc_parsed_2/tech\245.txt 378 
datasets/bbc/bbc_parsed_2/tech\122.txt 394 
datasets/bbc/bbc_parsed_2/politics\174.txt 361 
datasets/bbc/bbc_parsed_2/sport\218.txt 392 
datasets/bbc/bbc_parsed_2/tech\306.txt 392 
datasets/bbc/bbc_parsed_2/sport\235.txt 385 
datasets/bbc/bbc_parsed_2/tech\102.txt 376 
datasets/bbc/bbc_parsed_2/entertainment\280.txt 395 
datasets/bbc/bbc_parsed_2/sport\040.txt 385 
datasets/bbc/bbc_parsed_2/tech\371.txt 368 
datasets/bbc/bbc_parsed_2/tech\144.txt 399 
datasets/bbc/bbc_parsed_2/sport\057.txt 391 
datasets/bbc/bbc_parsed_2/politics\027.txt 368 
datasets/bbc/bbc_parsed_2/politics\215.txt 371 
datasets/bbc/bbc_parsed_2/tech\307.txt 379 
datasets/bbc/bbc_parsed_2/tech\090.txt 384 
datasets/bbc/bbc_parsed_2/tech\235.txt 386 
datasets/bbc/bbc_parsed_2/tech\312.txt 384 
datasets/bbc/bbc_parsed_2/politics\168.txt 360 
datasets/bbc/bbc_parsed_2/tech\191.txt 367 
datasets/bbc/bbc_parsed_2/business\252.txt 369 
datasets/bbc/bbc_parsed_2/sport\104.txt 375 
datasets/bbc/bbc_parsed_2/entertainment\061.txt 384 
datasets/bbc/bbc_parsed_2/politics\251.txt 370 
datasets/bbc/bbc_parsed_2/entertainment\122.txt 392 
datasets/bbc/bbc_parsed_2/politics\349.txt 371 
datasets/bbc/bbc_parsed_2/business\159.txt 362 
datasets/bbc/bbc_parsed_2/sport\180.txt 386 
datasets/bbc/bbc_parsed_2/tech\006.txt 347 
datasets/bbc/bbc_parsed_2/politics\087.txt 374 
datasets/bbc/bbc_parsed_2/tech\106.txt 386 
datasets/bbc/bbc_parsed_2/business\015.txt 350 
datasets/bbc/bbc_parsed_2/sport\093.txt 389 
datasets/bbc/bbc_parsed_2/tech\193.txt 360 
datasets/bbc/bbc_parsed_2/tech\296.txt 360 
datasets/bbc/bbc_parsed_2/politics\041.txt 348 
datasets/bbc/bbc_parsed_2/tech\228.txt 374 
datasets/bbc/bbc_parsed_2/tech\295.txt 374 
datasets/bbc/bbc_parsed_2/politics\328.txt 360 
datasets/bbc/bbc_parsed_2/business\200.txt 363 
datasets/bbc/bbc_parsed_2/entertainment\372.txt 375 
datasets/bbc/bbc_parsed_2/tech\184.txt 377 
datasets/bbc/bbc_parsed_2/politics\400.txt 362 
datasets/bbc/bbc_parsed_2/tech\389.txt 354 
datasets/bbc/bbc_parsed_2/politics\078.txt 331 
datasets/bbc/bbc_parsed_2/sport\061.txt 369 
datasets/bbc/bbc_parsed_2/tech\234.txt 353 
datasets/bbc/bbc_parsed_2/tech\208.txt 361 
datasets/bbc/bbc_parsed_2/tech\305.txt 361 
datasets/bbc/bbc_parsed_2/tech\087.txt 354 
datasets/bbc/bbc_parsed_2/tech\125.txt 349 
datasets/bbc/bbc_parsed_2/politics\128.txt 365 
datasets/bbc/bbc_parsed_2/tech\064.txt 365 
datasets/bbc/bbc_parsed_2/tech\338.txt 365 
datasets/bbc/bbc_parsed_2/business\020.txt 358 
datasets/bbc/bbc_parsed_2/tech\108.txt 357 
datasets/bbc/bbc_parsed_2/entertainment\326.txt 357 
datasets/bbc/bbc_parsed_2/politics\213.txt 359 
datasets/bbc/bbc_parsed_2/sport\101.txt 375 
datasets/bbc/bbc_parsed_2/sport\383.txt 365 
datasets/bbc/bbc_parsed_2/tech\240.txt 354 
datasets/bbc/bbc_parsed_2/sport\311.txt 375 
datasets/bbc/bbc_parsed_2/business\249.txt 353 
datasets/bbc/bbc_parsed_2/politics\127.txt 360 
datasets/bbc/bbc_parsed_2/tech\016.txt 356 
datasets/bbc/bbc_parsed_2/tech\277.txt 343 
datasets/bbc/bbc_parsed_2/entertainment\367.txt 362 
datasets/bbc/bbc_parsed_2/tech\138.txt 342 
datasets/bbc/bbc_parsed_2/politics\324.txt 345 
datasets/bbc/bbc_parsed_2/business\434.txt 350 
datasets/bbc/bbc_parsed_2/tech\187.txt 334 
datasets/bbc/bbc_parsed_2/politics\384.txt 347 
datasets/bbc/bbc_parsed_2/sport\395.txt 353 
datasets/bbc/bbc_parsed_2/tech\151.txt 352 
datasets/bbc/bbc_parsed_2/entertainment\016.txt 339 
datasets/bbc/bbc_parsed_2/tech\103.txt 335 
datasets/bbc/bbc_parsed_2/tech\388.txt 335 
datasets/bbc/bbc_parsed_2/business\242.txt 364 
datasets/bbc/bbc_parsed_2/sport\268.txt 367 
datasets/bbc/bbc_parsed_2/politics\340.txt 347 
datasets/bbc/bbc_parsed_2/sport\216.txt 335 
datasets/bbc/bbc_parsed_2/tech\077.txt 347 
datasets/bbc/bbc_parsed_2/tech\325.txt 346 
datasets/bbc/bbc_parsed_2/politics\234.txt 347 
datasets/bbc/bbc_parsed_2/politics\292.txt 350 
datasets/bbc/bbc_parsed_2/sport\404.txt 348 
datasets/bbc/bbc_parsed_2/politics\390.txt 333 
datasets/bbc/bbc_parsed_2/tech\378.txt 353 
datasets/bbc/bbc_parsed_2/entertainment\095.txt 356 
datasets/bbc/bbc_parsed_2/politics\067.txt 332 
datasets/bbc/bbc_parsed_2/sport\105.txt 356 
datasets/bbc/bbc_parsed_2/entertainment\141.txt 358 
datasets/bbc/bbc_parsed_2/sport\246.txt 350 
datasets/bbc/bbc_parsed_2/tech\316.txt 337 
datasets/bbc/bbc_parsed_2/politics\218.txt 351 
datasets/bbc/bbc_parsed_2/politics\253.txt 351 
datasets/bbc/bbc_parsed_2/politics\303.txt 342 
datasets/bbc/bbc_parsed_2/politics\224.txt 334 
datasets/bbc/bbc_parsed_2/business\149.txt 344 
datasets/bbc/bbc_parsed_2/politics\089.txt 324 
datasets/bbc/bbc_parsed_2/politics\408.txt 351 
datasets/bbc/bbc_parsed_2/sport\106.txt 343 
datasets/bbc/bbc_parsed_2/business\332.txt 329 
datasets/bbc/bbc_parsed_2/sport\401.txt 341 
datasets/bbc/bbc_parsed_2/business\501.txt 316 
datasets/bbc/bbc_parsed_2/politics\068.txt 335 
datasets/bbc/bbc_parsed_2/politics\137.txt 344 
datasets/bbc/bbc_parsed_2/tech\123.txt 341 
datasets/bbc/bbc_parsed_2/entertainment\201.txt 360 
datasets/bbc/bbc_parsed_2/tech\268.txt 320 
datasets/bbc/bbc_parsed_2/tech\056.txt 334 
datasets/bbc/bbc_parsed_2/politics\101.txt 335 
datasets/bbc/bbc_parsed_2/business\428.txt 328 
datasets/bbc/bbc_parsed_2/business\262.txt 328 
datasets/bbc/bbc_parsed_2/politics\135.txt 341 
datasets/bbc/bbc_parsed_2/entertainment\306.txt 330 
datasets/bbc/bbc_parsed_2/politics\255.txt 337 
datasets/bbc/bbc_parsed_2/tech\225.txt 344 
datasets/bbc/bbc_parsed_2/entertainment\153.txt 358 
datasets/bbc/bbc_parsed_2/politics\192.txt 326 
datasets/bbc/bbc_parsed_2/politics\389.txt 333 
datasets/bbc/bbc_parsed_2/politics\115.txt 333 
datasets/bbc/bbc_parsed_2/politics\257.txt 340 
datasets/bbc/bbc_parsed_2/entertainment\264.txt 359 
datasets/bbc/bbc_parsed_2/sport\179.txt 352 
datasets/bbc/bbc_parsed_2/tech\212.txt 344 
datasets/bbc/bbc_parsed_2/politics\182.txt 338 
datasets/bbc/bbc_parsed_2/business\399.txt 336 
datasets/bbc/bbc_parsed_2/politics\256.txt 346 
datasets/bbc/bbc_parsed_2/politics\284.txt 333 
datasets/bbc/bbc_parsed_2/politics\399.txt 322 
datasets/bbc/bbc_parsed_2/politics\040.txt 318 
datasets/bbc/bbc_parsed_2/tech\134.txt 325 
datasets/bbc/bbc_parsed_2/politics\246.txt 308 
datasets/bbc/bbc_parsed_2/politics\019.txt 319 
datasets/bbc/bbc_parsed_2/politics\100.txt 329 
datasets/bbc/bbc_parsed_2/entertainment\263.txt 339 
datasets/bbc/bbc_parsed_2/business\215.txt 320 
datasets/bbc/bbc_parsed_2/business\494.txt 320 
datasets/bbc/bbc_parsed_2/politics\282.txt 330 
datasets/bbc/bbc_parsed_2/politics\124.txt 341 
datasets/bbc/bbc_parsed_2/tech\073.txt 321 
datasets/bbc/bbc_parsed_2/politics\305.txt 321 
datasets/bbc/bbc_parsed_2/tech\280.txt 330 
datasets/bbc/bbc_parsed_2/tech\034.txt 313 
datasets/bbc/bbc_parsed_2/entertainment\064.txt 336 
datasets/bbc/bbc_parsed_2/entertainment\354.txt 334 
datasets/bbc/bbc_parsed_2/politics\062.txt 315 
datasets/bbc/bbc_parsed_2/politics\122.txt 331 
datasets/bbc/bbc_parsed_2/sport\403.txt 339 
datasets/bbc/bbc_parsed_2/tech\011.txt 322 
datasets/bbc/bbc_parsed_2/politics\370.txt 312 
datasets/bbc/bbc_parsed_2/sport\095.txt 326 
datasets/bbc/bbc_parsed_2/business\049.txt 348 
datasets/bbc/bbc_parsed_2/business\354.txt 315 
datasets/bbc/bbc_parsed_2/tech\195.txt 330 
datasets/bbc/bbc_parsed_2/politics\009.txt 325 
datasets/bbc/bbc_parsed_2/entertainment\357.txt 343 
datasets/bbc/bbc_parsed_2/politics\378.txt 314 
datasets/bbc/bbc_parsed_2/tech\113.txt 312 
datasets/bbc/bbc_parsed_2/politics\362.txt 310 
datasets/bbc/bbc_parsed_2/tech\067.txt 327 
datasets/bbc/bbc_parsed_2/tech\382.txt 327 
datasets/bbc/bbc_parsed_2/business\136.txt 306 
datasets/bbc/bbc_parsed_2/sport\070.txt 335 
datasets/bbc/bbc_parsed_2/politics\048.txt 299 
datasets/bbc/bbc_parsed_2/entertainment\316.txt 323 
datasets/bbc/bbc_parsed_2/politics\184.txt 315 
datasets/bbc/bbc_parsed_2/entertainment\181.txt 335 
datasets/bbc/bbc_parsed_2/politics\176.txt 292 
datasets/bbc/bbc_parsed_2/sport\163.txt 319 
datasets/bbc/bbc_parsed_2/sport\139.txt 324 
datasets/bbc/bbc_parsed_2/entertainment\213.txt 311 
datasets/bbc/bbc_parsed_2/politics\339.txt 331 
datasets/bbc/bbc_parsed_2/politics\056.txt 295 
datasets/bbc/bbc_parsed_2/politics\261.txt 313 
datasets/bbc/bbc_parsed_2/business\498.txt 307 
datasets/bbc/bbc_parsed_2/politics\013.txt 321 
datasets/bbc/bbc_parsed_2/tech\185.txt 312 
datasets/bbc/bbc_parsed_2/politics\264.txt 305 
datasets/bbc/bbc_parsed_2/sport\115.txt 329 
datasets/bbc/bbc_parsed_2/politics\271.txt 322 
datasets/bbc/bbc_parsed_2/business\111.txt 307 
datasets/bbc/bbc_parsed_2/tech\133.txt 305 
datasets/bbc/bbc_parsed_2/tech\180.txt 305 
datasets/bbc/bbc_parsed_2/politics\241.txt 309 
datasets/bbc/bbc_parsed_2/tech\153.txt 311 
datasets/bbc/bbc_parsed_2/sport\331.txt 344 
datasets/bbc/bbc_parsed_2/politics\121.txt 316 
datasets/bbc/bbc_parsed_2/business\224.txt 315 
datasets/bbc/bbc_parsed_2/business\348.txt 290 
datasets/bbc/bbc_parsed_2/politics\070.txt 312 
datasets/bbc/bbc_parsed_2/tech\210.txt 311 
datasets/bbc/bbc_parsed_2/tech\282.txt 301 
datasets/bbc/bbc_parsed_2/politics\055.txt 299 
datasets/bbc/bbc_parsed_2/politics\042.txt 308 
datasets/bbc/bbc_parsed_2/entertainment\142.txt 339 
datasets/bbc/bbc_parsed_2/politics\189.txt 309 
datasets/bbc/bbc_parsed_2/sport\210.txt 308 
datasets/bbc/bbc_parsed_2/business\290.txt 299 
datasets/bbc/bbc_parsed_2/politics\258.txt 312 
datasets/bbc/bbc_parsed_2/tech\040.txt 317 
datasets/bbc/bbc_parsed_2/tech\332.txt 317 
datasets/bbc/bbc_parsed_2/business\438.txt 299 
datasets/bbc/bbc_parsed_2/politics\085.txt 297 
datasets/bbc/bbc_parsed_2/politics\405.txt 312 
datasets/bbc/bbc_parsed_2/politics\337.txt 305 
datasets/bbc/bbc_parsed_2/politics\372.txt 292 
datasets/bbc/bbc_parsed_2/entertainment\300.txt 312 
datasets/bbc/bbc_parsed_2/tech\213.txt 323 
datasets/bbc/bbc_parsed_2/politics\260.txt 322 
datasets/bbc/bbc_parsed_2/politics\344.txt 323 
datasets/bbc/bbc_parsed_2/tech\120.txt 281 
datasets/bbc/bbc_parsed_2/politics\383.txt 306 
datasets/bbc/bbc_parsed_2/politics\082.txt 305 
datasets/bbc/bbc_parsed_2/politics\320.txt 307 
datasets/bbc/bbc_parsed_2/politics\141.txt 317 
datasets/bbc/bbc_parsed_2/politics\300.txt 317 
datasets/bbc/bbc_parsed_2/entertainment\229.txt 336 
datasets/bbc/bbc_parsed_2/politics\361.txt 313 
datasets/bbc/bbc_parsed_2/tech\220.txt 298 
datasets/bbc/bbc_parsed_2/entertainment\259.txt 321 
datasets/bbc/bbc_parsed_2/sport\308.txt 331 
datasets/bbc/bbc_parsed_2/tech\357.txt 297 
datasets/bbc/bbc_parsed_2/sport\059.txt 316 
datasets/bbc/bbc_parsed_2/business\449.txt 298 
datasets/bbc/bbc_parsed_2/politics\020.txt 287 
datasets/bbc/bbc_parsed_2/entertainment\236.txt 319 
datasets/bbc/bbc_parsed_2/politics\268.txt 311 
datasets/bbc/bbc_parsed_2/tech\223.txt 291 
datasets/bbc/bbc_parsed_2/tech\027.txt 315 
datasets/bbc/bbc_parsed_2/tech\315.txt 315 
datasets/bbc/bbc_parsed_2/entertainment\214.txt 297 
datasets/bbc/bbc_parsed_2/business\471.txt 289 
datasets/bbc/bbc_parsed_2/business\217.txt 291 
datasets/bbc/bbc_parsed_2/business\014.txt 277 
datasets/bbc/bbc_parsed_2/business\482.txt 281 
datasets/bbc/bbc_parsed_2/tech\350.txt 304 
datasets/bbc/bbc_parsed_2/politics\142.txt 294 
datasets/bbc/bbc_parsed_2/tech\211.txt 287 
datasets/bbc/bbc_parsed_2/tech\226.txt 287 
datasets/bbc/bbc_parsed_2/entertainment\255.txt 306 
datasets/bbc/bbc_parsed_2/politics\159.txt 296 
datasets/bbc/bbc_parsed_2/tech\170.txt 300 
datasets/bbc/bbc_parsed_2/tech\361.txt 288 
datasets/bbc/bbc_parsed_2/politics\088.txt 289 
datasets/bbc/bbc_parsed_2/politics\388.txt 298 
datasets/bbc/bbc_parsed_2/politics\039.txt 299 
datasets/bbc/bbc_parsed_2/tech\276.txt 321 
datasets/bbc/bbc_parsed_2/tech\244.txt 300 
datasets/bbc/bbc_parsed_2/business\296.txt 295 
datasets/bbc/bbc_parsed_2/business\121.txt 307 
datasets/bbc/bbc_parsed_2/politics\366.txt 296 
datasets/bbc/bbc_parsed_2/tech\083.txt 276 
datasets/bbc/bbc_parsed_2/tech\157.txt 284 
datasets/bbc/bbc_parsed_2/tech\308.txt 276 
datasets/bbc/bbc_parsed_2/sport\251.txt 311 
datasets/bbc/bbc_parsed_2/sport\043.txt 284 
datasets/bbc/bbc_parsed_2/business\294.txt 299 
datasets/bbc/bbc_parsed_2/business\472.txt 283 
datasets/bbc/bbc_parsed_2/politics\105.txt 279 
datasets/bbc/bbc_parsed_2/politics\252.txt 300 
datasets/bbc/bbc_parsed_2/entertainment\022.txt 295 
datasets/bbc/bbc_parsed_2/politics\080.txt 280 
datasets/bbc/bbc_parsed_2/tech\168.txt 309 
datasets/bbc/bbc_parsed_2/sport\146.txt 298 
datasets/bbc/bbc_parsed_2/tech\069.txt 306 
datasets/bbc/bbc_parsed_2/politics\066.txt 297 
datasets/bbc/bbc_parsed_2/politics\160.txt 279 
datasets/bbc/bbc_parsed_2/tech\086.txt 269 
datasets/bbc/bbc_parsed_2/entertainment\323.txt 290 
datasets/bbc/bbc_parsed_2/politics\003.txt 296 
datasets/bbc/bbc_parsed_2/business\299.txt 285 
datasets/bbc/bbc_parsed_2/tech\356.txt 293 
datasets/bbc/bbc_parsed_2/business\406.txt 295 
datasets/bbc/bbc_parsed_2/politics\221.txt 277 
datasets/bbc/bbc_parsed_2/politics\072.txt 289 
datasets/bbc/bbc_parsed_2/politics\193.txt 284 
datasets/bbc/bbc_parsed_2/politics\379.txt 284 
datasets/bbc/bbc_parsed_2/politics\053.txt 295 
datasets/bbc/bbc_parsed_2/tech\275.txt 289 
datasets/bbc/bbc_parsed_2/business\052.txt 279 
datasets/bbc/bbc_parsed_2/tech\362.txt 295 
datasets/bbc/bbc_parsed_2/tech\367.txt 298 
datasets/bbc/bbc_parsed_2/politics\244.txt 272 
datasets/bbc/bbc_parsed_2/sport\240.txt 315 
datasets/bbc/bbc_parsed_2/sport\313.txt 305 
datasets/bbc/bbc_parsed_2/politics\008.txt 292 
datasets/bbc/bbc_parsed_2/tech\267.txt 295 
datasets/bbc/bbc_parsed_2/entertainment\203.txt 288 
datasets/bbc/bbc_parsed_2/politics\301.txt 299 
datasets/bbc/bbc_parsed_2/business\222.txt 279 
datasets/bbc/bbc_parsed_2/tech\145.txt 275 
datasets/bbc/bbc_parsed_2/entertainment\284.txt 306 
datasets/bbc/bbc_parsed_2/tech\013.txt 288 
datasets/bbc/bbc_parsed_2/politics\180.txt 287 
datasets/bbc/bbc_parsed_2/politics\245.txt 273 
datasets/bbc/bbc_parsed_2/sport\493.txt 303 
datasets/bbc/bbc_parsed_2/tech\066.txt 272 
datasets/bbc/bbc_parsed_2/tech\381.txt 272 
datasets/bbc/bbc_parsed_2/sport\049.txt 277 
datasets/bbc/bbc_parsed_2/sport\088.txt 277 
datasets/bbc/bbc_parsed_2/politics\210.txt 278 
datasets/bbc/bbc_parsed_2/tech\202.txt 299 
datasets/bbc/bbc_parsed_2/sport\407.txt 299 
datasets/bbc/bbc_parsed_2/business\260.txt 281 
datasets/bbc/bbc_parsed_2/politics\227.txt 293 
datasets/bbc/bbc_parsed_2/tech\189.txt 299 
datasets/bbc/bbc_parsed_2/politics\230.txt 264 
datasets/bbc/bbc_parsed_2/politics\382.txt 289 
datasets/bbc/bbc_parsed_2/business\119.txt 285 
datasets/bbc/bbc_parsed_2/business\495.txt 269 
datasets/bbc/bbc_parsed_2/politics\211.txt 272 
datasets/bbc/bbc_parsed_2/sport\108.txt 293 
datasets/bbc/bbc_parsed_2/entertainment\375.txt 293 
datasets/bbc/bbc_parsed_2/sport\323.txt 303 
datasets/bbc/bbc_parsed_2/sport\314.txt 292 
datasets/bbc/bbc_parsed_2/business\204.txt 269 
datasets/bbc/bbc_parsed_2/politics\272.txt 284 
datasets/bbc/bbc_parsed_2/tech\104.txt 267 
datasets/bbc/bbc_parsed_2/politics\347.txt 272 
datasets/bbc/bbc_parsed_2/politics\414.txt 286 
datasets/bbc/bbc_parsed_2/politics\116.txt 277 
datasets/bbc/bbc_parsed_2/tech\010.txt 287 
datasets/bbc/bbc_parsed_2/politics\079.txt 277 
datasets/bbc/bbc_parsed_2/business\069.txt 285 
datasets/bbc/bbc_parsed_2/politics\007.txt 287 
datasets/bbc/bbc_parsed_2/politics\351.txt 287 
datasets/bbc/bbc_parsed_2/business\270.txt 296 
datasets/bbc/bbc_parsed_2/business\083.txt 290 
datasets/bbc/bbc_parsed_2/entertainment\032.txt 268 
datasets/bbc/bbc_parsed_2/sport\302.txt 290 
datasets/bbc/bbc_parsed_2/tech\340.txt 280 
datasets/bbc/bbc_parsed_2/entertainment\013.txt 280 
datasets/bbc/bbc_parsed_2/politics\229.txt 275 
datasets/bbc/bbc_parsed_2/tech\088.txt 287 
datasets/bbc/bbc_parsed_2/entertainment\193.txt 270 
datasets/bbc/bbc_parsed_2/politics\147.txt 288 
datasets/bbc/bbc_parsed_2/entertainment\239.txt 272 
datasets/bbc/bbc_parsed_2/politics\352.txt 277 
datasets/bbc/bbc_parsed_2/tech\049.txt 279 
